Соколов;2004-07-05;Фэи;2
Михайлов;2006-06-27;Ифк;6
Кузнецов;2004-05-21;ИнЗем;6
Петров;2001-09-24;Фэи;2
Михайлов;2001-07-12;ИнЗем;1
Васильев;2005-05-11;ИнЗем;2
Васильев;2005-10-11;Имикн;1
Кузнецов;2001-04-24;ИФиЖ;2
Кузнецов;2001-04-02;Ифк;6
Попов;2000-01-15;Фэи;6
Васильев;2001-12-06;Имикн;5
Попов;2000-07-17;Ифк;1
Попов;2006-09-02;Фэи;3
Кузнецов;2005-11-14;Фэи;1
Васильев;2005-11-19;ИнЗем;6
Смирнов;2003-10-18;Имикн;5
Михайлов;2001-08-15;Ифк;1
Васильев;2003-04-12;ИФиЖ;1
Кузнецов;2005-04-02;Фэи;6
Кузнецов;2005-07-09;Фэи;1
Кузнецов;2000-02-19;ИФиЖ;2
Кузнецов;2004-01-26;Имикн;2
Кузнецов;2000-01-03;ИнЗем;2
Попов;2006-06-22;Имикн;1
Васильев;2006-07-07;ИФиЖ;5
Соколов;2004-01-19;Фэи;4
Михайлов;2002-07-28;Имикн;6
Смирнов;2003-02-10;ИнЗем;2
Михайлов;2004-09-05;Ифк;4
Васильев;2000-02-25;ИФиЖ;3
Михайлов;2005-02-28;ИнЗем;2
Смирнов;2003-07-15;Имикн;4
Смирнов;2004-07-26;ИФиЖ;4
Соколов;2005-02-05;Ифк;3
Попов;2005-01-23;ИФиЖ;1
Петров;2002-11-18;Ифк;1
Петров;2001-05-05;Фэи;6
Соколов;2006-02-28;Имикн;2
Соколов;2002-12-01;ИФиЖ;5
Михайлов;2003-12-19;ИФиЖ;6
Соколов;2004-03-09;ИФиЖ;2
Смирнов;2001-05-22;ИФиЖ;5
Васильев;2003-09-24;Имикн;6
Васильев;2006-09-02;Имикн;3
Соколов;2006-03-02;Фэи;1
Соколов;2005-11-12;ИФиЖ;2
Кузнецов;2002-10-15;ИФиЖ;1
Кузнецов;2000-01-21;ИФиЖ;3
Кузнецов;2003-12-02;ИФиЖ;5
Попов;2004-02-14;ИФиЖ;3
Попов;2005-03-04;Имикн;4
Иванов;2002-12-15;Фэи;6
Иванов;2004-03-28;ИФиЖ;2
Васильев;2002-06-06;Ифк;2
Михайлов;2005-10-20;ИнЗем;1
Васильев;2003-06-19;Фэи;1
Попов;2003-04-18;ИнЗем;5
Васильев;2002-03-24;Фэи;3
Смирнов;2001-08-16;ИФиЖ;4
Кузнецов;2000-05-10;Ифк;1
Попов;2005-10-18;Ифк;1
Попов;2000-09-19;ИнЗем;2
Михайлов;2003-02-01;Фэи;6
Смирнов;2006-02-16;Имикн;1
Иванов;2000-05-12;ИФиЖ;2
Иванов;2002-10-21;Фэи;3
Петров;2005-10-22;Ифк;6
Васильев;2005-12-01;Фэи;1
Васильев;2000-02-17;Имикн;4
Смирнов;2004-02-18;ИнЗем;5
Петров;2004-12-27;ИФиЖ;1
Васильев;2002-06-07;Ифк;6
Соколов;2000-09-20;Ифк;4
Кузнецов;2003-03-23;ИнЗем;4
Попов;2006-02-03;Ифк;2
Попов;2002-07-10;ИнЗем;6
Петров;2006-06-14;ИФиЖ;3
Смирнов;2001-06-10;ИнЗем;4
Михайлов;2005-08-06;Фэи;3
Михайлов;2002-11-14;Ифк;3
Петров;2001-09-02;Ифк;1
Иванов;2005-03-10;Ифк;6
Смирнов;2003-03-21;Фэи;5
Иванов;2006-09-26;ИФиЖ;3
Соколов;2001-04-05;Фэи;1
Попов;2000-07-16;ИнЗем;1
Васильев;2001-02-10;Имикн;6
Кузнецов;2005-06-02;Фэи;4
Кузнецов;2000-10-05;ИнЗем;5
Иванов;2002-06-07;Ифк;5
Попов;2000-06-03;ИнЗем;3
Попов;2003-12-25;Имикн;5
Васильев;2000-09-11;ИнЗем;5
Васильев;2001-04-21;ИФиЖ;1
Михайлов;2000-12-23;Фэи;5
Кузнецов;2000-06-22;Фэи;6
Кузнецов;2006-05-12;ИнЗем;6
Попов;2004-04-20;Фэи;4
Попов;2005-05-21;ИнЗем;5
Соколов;2000-05-28;Фэи;6
Смирнов;2003-09-07;ИФиЖ;5
Кузнецов;2001-09-22;Фэи;3
Смирнов;2001-05-02;Имикн;6
Попов;2000-12-08;ИнЗем;6
Смирнов;2002-10-04;Имикн;4
Иванов;2005-06-08;Фэи;3
Васильев;2002-02-24;Имикн;3
Васильев;2000-06-12;Фэи;6
Соколов;2003-01-23;ИнЗем;6
Васильев;2000-08-23;ИнЗем;5
Кузнецов;2001-08-21;ИнЗем;6
Петров;2005-05-09;ИФиЖ;4
Смирнов;2002-07-08;Фэи;3
Васильев;2003-03-06;ИнЗем;5
Иванов;2000-01-01;Фэи;3
Кузнецов;2004-11-04;Имикн;6
Соколов;2002-06-12;Имикн;4
Смирнов;2004-08-03;Фэи;5
Соколов;2001-08-01;ИФиЖ;3
Михайлов;2003-05-01;ИнЗем;5
Петров;2005-12-14;ИФиЖ;2
Смирнов;2003-02-12;Ифк;6
Михайлов;2003-02-20;ИФиЖ;6
Михайлов;2006-01-27;ИнЗем;1
Кузнецов;2001-10-19;ИнЗем;1
Петров;2000-09-03;ИФиЖ;1
Соколов;2003-06-06;Имикн;3
Попов;2000-01-09;ИнЗем;2
Попов;2003-09-22;Имикн;2
Васильев;2004-09-19;Имикн;4
Михайлов;2001-10-23;Имикн;2
Попов;2000-12-20;Фэи;5
Петров;2006-12-26;Ифк;6
Смирнов;2004-07-23;Ифк;6
Попов;2004-06-24;Имикн;6
Васильев;2006-03-08;ИФиЖ;3
Петров;2000-12-26;Имикн;1
Попов;2000-05-20;ИФиЖ;1
Иванов;2001-10-09;ИФиЖ;2
Кузнецов;2003-05-22;Фэи;2
Кузнецов;2002-01-04;Фэи;2
Смирнов;2005-07-22;Фэи;6
Соколов;2001-01-12;Имикн;4
Попов;2002-09-26;ИФиЖ;2
Михайлов;2006-09-14;ИФиЖ;6
Смирнов;2005-07-27;Фэи;6
Михайлов;2004-12-01;ИнЗем;5
Михайлов;2001-05-22;Имикн;5
Попов;2005-05-09;ИФиЖ;4
Васильев;2001-09-24;Фэи;1
Васильев;2001-11-22;Фэи;6
Попов;2003-09-05;Ифк;1
Кузнецов;2004-04-28;Фэи;5
Соколов;2004-05-25;Имикн;1
Смирнов;2005-09-08;Ифк;6
Иванов;2006-04-11;ИнЗем;3
Соколов;2004-03-11;Имикн;3
Иванов;2001-11-26;Имикн;2
Попов;2006-07-12;Ифк;3
Васильев;2001-04-19;Фэи;2
Смирнов;2006-08-18;Ифк;3
Петров;2001-03-09;ИнЗем;2
Михайлов;2006-08-10;Ифк;3
Васильев;2001-09-17;ИнЗем;2
Кузнецов;2004-05-14;ИФиЖ;4
Кузнецов;2003-05-10;ИФиЖ;1
Попов;2001-04-12;ИФиЖ;5
Соколов;2002-05-10;ИФиЖ;2
Соколов;2001-07-18;Ифк;5
Михайлов;2005-10-03;ИФиЖ;2
Кузнецов;2006-07-06;ИФиЖ;2
Кузнецов;2006-07-23;ИнЗем;4
Петров;2001-08-12;Ифк;5
Соколов;2003-11-03;Ифк;6
Иванов;2006-08-26;Ифк;5
Соколов;2006-12-16;Фэи;2
Михайлов;2001-11-18;ИФиЖ;2
Иванов;2003-04-28;Фэи;5
Михайлов;2000-04-28;ИФиЖ;5
Михайлов;2006-07-27;Фэи;5
Кузнецов;2001-10-19;ИнЗем;3
Михайлов;2003-07-11;Ифк;6
Васильев;2005-10-16;Имикн;6
Смирнов;2006-04-28;ИФиЖ;4
Смирнов;2001-02-27;ИФиЖ;2
Кузнецов;2003-11-03;Ифк;4
Кузнецов;2003-04-09;Имикн;6
Михайлов;2005-01-23;Фэи;6
Михайлов;2003-06-20;ИФиЖ;5
Попов;2005-11-13;ИФиЖ;4
Попов;2005-09-08;Фэи;6
Кузнецов;2000-01-04;Фэи;2
Васильев;2003-09-03;ИФиЖ;6
Васильев;2000-06-16;ИФиЖ;1
Кузнецов;2003-01-16;Фэи;1
Иванов;2000-04-11;Ифк;2
Петров;2004-07-15;Имикн;6
Петров;2005-03-13;Ифк;3
Петров;2000-01-10;ИФиЖ;2
Кузнецов;2005-11-21;ИФиЖ;1
Соколов;2001-06-20;ИФиЖ;3
Попов;2006-07-20;Имикн;3
Иванов;2006-07-18;ИнЗем;4
Иванов;2004-09-23;Фэи;3
Васильев;2001-09-18;ИнЗем;1
Попов;2006-10-15;ИнЗем;2
Кузнецов;2002-10-21;ИнЗем;1
Михайлов;2004-05-08;ИнЗем;5
Смирнов;2003-10-11;Имикн;2
Кузнецов;2003-01-03;ИнЗем;6
Попов;2006-02-05;ИФиЖ;6
Михайлов;2004-12-28;ИФиЖ;5
Смирнов;2003-08-20;Имикн;3
Иванов;2006-04-11;Имикн;3
Кузнецов;2004-05-11;Ифк;3
Иванов;2005-09-27;Имикн;3
Михайлов;2006-10-24;Ифк;1
Петров;2000-07-15;ИФиЖ;1
Попов;2006-10-10;ИнЗем;3
Петров;2002-05-15;Ифк;6
Кузнецов;2003-08-06;ИФиЖ;6
Соколов;2001-10-01;Ифк;2
Васильев;2005-10-26;ИФиЖ;5
Михайлов;2000-09-28;Имикн;1
Иванов;2006-07-09;Ифк;5
Васильев;2000-01-27;ИФиЖ;3
Михайлов;2004-11-07;Фэи;4
Соколов;2004-08-08;Имикн;1
Кузнецов;2003-02-03;ИФиЖ;4
Смирнов;2003-04-11;Ифк;5
Васильев;2000-08-15;ИнЗем;1
Смирнов;2002-10-24;Ифк;3
Соколов;2003-02-22;ИФиЖ;2
Попов;2003-02-05;ИнЗем;1
Михайлов;2004-08-09;Имикн;5
Соколов;2000-11-11;Ифк;6
Михайлов;2000-11-21;ИФиЖ;5
Соколов;2006-10-13;ИФиЖ;3
Смирнов;2005-01-19;ИнЗем;5
Кузнецов;2001-08-12;Имикн;6
Соколов;2001-01-12;ИнЗем;1
Попов;2001-09-14;Фэи;5
Михайлов;2004-01-08;Имикн;4
Попов;2005-01-23;Фэи;1
Михайлов;2005-11-04;Ифк;6
Смирнов;2003-03-22;Ифк;1
Попов;2004-02-01;Ифк;2
Соколов;2000-07-10;Фэи;4
Смирнов;2004-03-13;Имикн;3
Иванов;2005-08-06;ИФиЖ;3
Иванов;2006-06-21;Ифк;3
Петров;2005-01-01;ИФиЖ;2
Кузнецов;2003-07-11;ИФиЖ;1
Иванов;2001-07-19;Имикн;4
Кузнецов;2003-09-11;Фэи;4
Васильев;2003-02-05;ИФиЖ;1
Соколов;2005-06-04;ИФиЖ;4
Петров;2005-10-22;Фэи;1
Соколов;2000-06-15;Имикн;3
Попов;2005-02-27;ИнЗем;5
Соколов;2006-12-09;ИФиЖ;1
Васильев;2004-04-19;ИФиЖ;2
Васильев;2006-02-22;Имикн;6
Иванов;2004-04-03;ИнЗем;1
Петров;2003-10-14;Ифк;3
Соколов;2005-05-09;ИФиЖ;6
Смирнов;2002-12-19;Ифк;3
Иванов;2002-12-10;Ифк;2
Петров;2006-12-19;ИнЗем;5
Смирнов;2005-06-24;Ифк;5
Соколов;2004-05-12;ИФиЖ;4
Смирнов;2002-01-20;Фэи;6
Попов;2001-05-17;Имикн;6
Попов;2006-12-16;Имикн;2
Васильев;2004-06-28;Ифк;3
Смирнов;2001-04-28;Ифк;3
Попов;2005-09-23;Имикн;3
Попов;2001-06-10;Имикн;3
Смирнов;2005-01-17;Фэи;3
Васильев;2000-02-05;Ифк;3
Соколов;2006-01-21;Имикн;1
Васильев;2006-12-09;ИнЗем;3
Кузнецов;2006-08-14;Фэи;3
Смирнов;2002-09-09;Фэи;5
Соколов;2004-01-11;Имикн;6
Попов;2005-06-20;Ифк;3
Васильев;2005-09-27;ИнЗем;4
Кузнецов;2006-05-26;Ифк;3
Михайлов;2006-12-06;ИнЗем;5
Иванов;2006-11-22;ИнЗем;1
Петров;2003-07-16;ИнЗем;1
Михайлов;2006-10-25;ИнЗем;3
Иванов;2004-09-20;Имикн;5
Кузнецов;2004-11-18;ИнЗем;1
Попов;2004-01-06;Ифк;5
Соколов;2004-09-13;Имикн;1
Михайлов;2000-04-01;Ифк;1
Михайлов;2003-07-15;Имикн;1
Попов;2002-07-09;Имикн;2
Попов;2004-10-17;ИнЗем;3
Попов;2002-08-04;ИнЗем;3
Петров;2005-01-22;Ифк;5
Иванов;2001-11-14;Ифк;1
Иванов;2004-07-13;Имикн;5
Кузнецов;2003-02-10;Имикн;1
Смирнов;2004-10-21;ИнЗем;5
Петров;2001-01-12;ИнЗем;2
Соколов;2004-06-09;ИнЗем;4
Попов;2004-12-27;ИнЗем;1
Петров;2004-09-17;Ифк;2
Васильев;2005-11-13;ИФиЖ;3
Васильев;2004-12-18;ИФиЖ;6
Иванов;2004-12-27;Имикн;5
Смирнов;2002-07-09;ИФиЖ;1
Кузнецов;2006-08-13;Имикн;3
Попов;2000-04-20;Фэи;5
Попов;2003-03-02;Имикн;5
Попов;2003-07-11;Фэи;3
Иванов;2003-04-13;ИФиЖ;4
Смирнов;2000-03-27;Имикн;6
Михайлов;2006-01-01;Ифк;1
Кузнецов;2005-05-23;ИФиЖ;2
Михайлов;2000-09-25;ИФиЖ;6
Попов;2005-02-16;Ифк;4
Соколов;2006-05-26;Фэи;5
Соколов;2005-07-23;Фэи;1
Смирнов;2004-12-20;ИнЗем;3
Петров;2004-10-18;Фэи;1
Иванов;2003-06-03;ИнЗем;6
Смирнов;2002-10-26;ИнЗем;5
Попов;2001-02-07;Фэи;6
Петров;2001-06-13;Имикн;2
Кузнецов;2003-01-08;Фэи;6
Петров;2003-01-14;ИФиЖ;5
Смирнов;2006-05-18;ИнЗем;6
Михайлов;2003-04-26;ИнЗем;1
Васильев;2003-06-15;Фэи;1
Попов;2002-12-13;Ифк;4
Соколов;2003-05-19;Ифк;1
Петров;2004-12-06;ИнЗем;6
Васильев;2006-10-11;Ифк;3
Иванов;2004-07-27;Фэи;2
Смирнов;2001-09-26;ИФиЖ;6
Михайлов;2006-04-22;Имикн;1
Соколов;2002-12-23;ИФиЖ;5
Кузнецов;2006-09-28;ИнЗем;2
Соколов;2005-07-02;Имикн;4
Кузнецов;2000-08-08;Фэи;1
Петров;2001-05-18;Имикн;2
Смирнов;2005-08-02;ИФиЖ;2
Иванов;2001-01-09;ИнЗем;6
Петров;2003-11-04;ИнЗем;5
Петров;2006-08-16;Фэи;3
Васильев;2005-01-01;ИФиЖ;1
Соколов;2005-08-07;Имикн;1
Смирнов;2001-12-13;Фэи;1
Смирнов;2004-11-18;Ифк;5
Соколов;2001-07-11;Фэи;5
Соколов;2000-07-23;ИнЗем;6
Смирнов;2001-01-27;Фэи;5
Кузнецов;2003-07-05;Фэи;1
Иванов;2005-04-01;ИФиЖ;1
Васильев;2003-05-20;Имикн;1
Михайлов;2005-03-10;ИФиЖ;4
Кузнецов;2001-03-08;Имикн;2
Кузнецов;2000-11-04;Фэи;5
Васильев;2003-07-25;Имикн;2
Смирнов;2001-09-26;ИФиЖ;5
Петров;2006-07-08;Имикн;3
Михайлов;2004-05-09;ИнЗем;1
Кузнецов;2005-02-14;Фэи;2
Смирнов;2005-11-21;Имикн;1
Соколов;2005-10-25;Ифк;4
Соколов;2006-06-08;ИнЗем;4
Васильев;2001-12-04;ИнЗем;6
Кузнецов;2001-01-16;ИФиЖ;4
Иванов;2000-07-18;ИФиЖ;3
Смирнов;2005-01-25;ИнЗем;3
Михайлов;2005-10-04;Ифк;2
Иванов;2004-06-16;Ифк;6
Васильев;2003-03-02;ИнЗем;4
Смирнов;2001-12-25;Имикн;1
Иванов;2003-12-10;Имикн;2
Кузнецов;2005-08-10;ИнЗем;4
Попов;2000-06-12;ИнЗем;5
Попов;2002-04-12;Имикн;3
Михайлов;2004-11-17;Фэи;3
Попов;2004-05-10;ИнЗем;4
Петров;2003-03-13;Ифк;2
Смирнов;2006-11-24;ИФиЖ;1
Смирнов;2004-08-24;ИФиЖ;6
Соколов;2001-03-18;Фэи;2
Кузнецов;2000-12-25;Фэи;5
Михайлов;2004-06-23;ИФиЖ;2
Кузнецов;2006-04-24;Имикн;3
Кузнецов;2000-06-04;Фэи;5
Кузнецов;2001-02-05;Имикн;5
Смирнов;2000-10-27;ИнЗем;4
Петров;2003-01-20;Имикн;6
Смирнов;2001-06-06;Фэи;4
Соколов;2001-06-12;Фэи;6
Попов;2003-02-27;Ифк;5
Смирнов;2004-07-24;ИФиЖ;4
Смирнов;2005-05-25;Фэи;3
Попов;2004-09-21;Имикн;1
Смирнов;2001-10-01;Ифк;6
Смирнов;2003-10-12;Фэи;1
Кузнецов;2004-11-11;ИФиЖ;1
Соколов;2004-03-01;ИФиЖ;4
Петров;2004-07-01;Имикн;1
Смирнов;2002-07-27;Ифк;4
Попов;2000-11-21;ИнЗем;2
Кузнецов;2005-07-27;ИФиЖ;4
Иванов;2003-03-27;Фэи;6
Петров;2000-11-03;ИнЗем;1
Васильев;2003-10-15;Фэи;3
Петров;2001-06-13;ИФиЖ;6
Васильев;2002-10-21;ИФиЖ;6
Кузнецов;2001-12-26;Фэи;1
Михайлов;2001-02-07;ИФиЖ;2
Васильев;2002-07-15;Фэи;6
Михайлов;2006-01-08;Ифк;2
Смирнов;2001-12-04;Фэи;2
Петров;2006-08-02;ИФиЖ;6
Михайлов;2002-01-13;Ифк;5
Васильев;2001-09-07;ИнЗем;2
Петров;2006-02-22;Фэи;1
Иванов;2006-05-03;Фэи;5
Иванов;2003-08-22;ИнЗем;2
Васильев;2002-07-03;Ифк;6
Иванов;2001-11-05;Фэи;5
Михайлов;2006-03-20;Имикн;3
Васильев;2004-03-21;Имикн;6
Смирнов;2002-06-22;ИнЗем;4
Соколов;2000-01-02;ИФиЖ;6
Васильев;2006-05-08;ИФиЖ;6
Петров;2001-10-19;Фэи;5
Кузнецов;2001-04-17;Фэи;1
Петров;2004-08-18;Ифк;4
Кузнецов;2003-05-27;Имикн;1
Кузнецов;2000-09-07;Ифк;4
Петров;2001-03-26;ИФиЖ;6
Михайлов;2004-09-22;ИФиЖ;1
Михайлов;2004-09-10;ИнЗем;5
Иванов;2005-06-15;Имикн;3
Васильев;2005-08-13;ИнЗем;3
Михайлов;2002-01-18;Имикн;1
Михайлов;2003-07-18;Фэи;3
Михайлов;2000-12-25;Фэи;2
Соколов;2003-06-20;Фэи;2
Иванов;2000-03-13;ИнЗем;3
Попов;2005-08-28;Ифк;5
Соколов;2001-07-11;ИФиЖ;4
Васильев;2005-07-24;Имикн;1
Михайлов;2002-02-15;ИнЗем;5
Кузнецов;2002-10-01;ИнЗем;3
Кузнецов;2004-03-06;ИнЗем;4
Соколов;2003-11-27;ИнЗем;2
Соколов;2006-07-01;Фэи;2
Иванов;2000-12-04;Фэи;4
Васильев;2002-07-25;ИФиЖ;5
Васильев;2006-11-19;ИнЗем;3
Кузнецов;2006-05-15;Имикн;6
Кузнецов;2001-01-06;Ифк;6
Петров;2002-11-22;ИФиЖ;1
Кузнецов;2003-08-05;Ифк;4
Васильев;2004-03-27;Имикн;5
Соколов;2000-03-24;Фэи;2
Петров;2004-12-19;ИнЗем;1
Смирнов;2002-09-15;Фэи;2
Кузнецов;2000-06-06;Фэи;2
Попов;2005-01-05;Фэи;5
Иванов;2003-10-26;Фэи;4
Кузнецов;2001-09-01;Имикн;2
Кузнецов;2000-04-09;ИФиЖ;2
Михайлов;2003-03-12;Ифк;4
Соколов;2006-06-19;Ифк;6
Кузнецов;2006-04-21;Фэи;3
Петров;2002-09-13;ИФиЖ;5
Кузнецов;2004-06-13;Имикн;5
Петров;2001-01-17;Ифк;1
Васильев;2002-03-10;Имикн;1
Соколов;2000-04-01;Ифк;2
Попов;2002-07-26;Фэи;4
Соколов;2002-06-07;ИФиЖ;2
Соколов;2004-09-19;ИФиЖ;3
Михайлов;2002-02-23;Фэи;2
Васильев;2005-09-13;Имикн;2
Петров;2002-03-08;Фэи;4
Петров;2000-12-16;Имикн;6
Соколов;2001-11-08;Фэи;2
Михайлов;2003-08-09;Имикн;5
Иванов;2001-09-07;ИФиЖ;4
Иванов;2006-03-25;Ифк;5
Соколов;2006-12-05;ИФиЖ;6
Петров;2005-09-22;ИФиЖ;4
Соколов;2003-05-20;ИнЗем;2
Кузнецов;2006-10-19;Ифк;3
Васильев;2006-05-01;Ифк;5
Попов;2000-03-06;ИФиЖ;2
Попов;2004-02-14;Имикн;1
Соколов;2000-12-18;Фэи;2
Петров;2003-07-17;ИнЗем;1
Иванов;2000-12-26;ИнЗем;4
Петров;2000-02-18;ИнЗем;1
Иванов;2003-10-19;Фэи;5
Васильев;2004-06-22;ИФиЖ;3
Петров;2000-04-26;ИФиЖ;6
Смирнов;2003-03-20;Ифк;5
Соколов;2006-05-17;ИнЗем;4
Петров;2004-09-11;Фэи;2
Попов;2003-09-02;Фэи;5
Соколов;2000-10-19;Имикн;5
Васильев;2005-04-06;ИФиЖ;1
Попов;2004-07-01;Имикн;6
Попов;2002-12-18;Фэи;6
Петров;2005-11-05;ИнЗем;6
Васильев;2004-08-09;Ифк;6
Соколов;2001-01-25;ИФиЖ;1
Васильев;2001-01-02;Имикн;3
Васильев;2002-04-19;Имикн;4
Петров;2003-10-18;ИнЗем;3
Михайлов;2000-10-17;ИнЗем;6
Смирнов;2002-05-14;Фэи;4
Иванов;2000-09-13;ИФиЖ;1
Петров;2006-03-10;ИФиЖ;3
Кузнецов;2005-06-19;ИФиЖ;1
Петров;2005-07-22;Ифк;5
Васильев;2005-09-26;ИнЗем;1
Смирнов;2005-03-21;ИнЗем;3
Петров;2004-11-16;Ифк;5
Васильев;2001-12-16;Имикн;5
Иванов;2006-01-25;Ифк;6
Соколов;2001-05-04;Фэи;4
Петров;2001-03-28;Ифк;5
Васильев;2004-04-09;ИФиЖ;3
Попов;2005-12-15;ИнЗем;2
Иванов;2005-02-16;Фэи;5
Соколов;2001-09-22;Имикн;3
Смирнов;2000-08-21;ИФиЖ;3
Васильев;2002-06-18;ИФиЖ;3
Попов;2005-11-21;ИнЗем;4
Кузнецов;2006-09-03;Ифк;2
Иванов;2004-09-24;ИФиЖ;6
Кузнецов;2002-03-10;Имикн;4
Михайлов;2004-12-09;ИФиЖ;1
Иванов;2000-07-28;Ифк;1
Иванов;2002-04-20;Фэи;6
Петров;2001-02-09;ИнЗем;3
Кузнецов;2006-05-01;Фэи;6
Соколов;2002-11-12;Фэи;3
Васильев;2003-03-14;ИФиЖ;5
Михайлов;2005-12-07;Имикн;2
Попов;2003-02-20;Имикн;4
Кузнецов;2001-07-26;Фэи;1
Петров;2000-10-16;ИнЗем;2
Соколов;2003-06-12;ИФиЖ;4
Попов;2001-12-01;ИФиЖ;4
Соколов;2005-12-20;ИФиЖ;1
Петров;2006-10-04;Имикн;2
Петров;2000-01-24;Фэи;6
Васильев;2000-10-15;ИФиЖ;1
Петров;2002-04-27;ИФиЖ;2
Петров;2004-05-03;Имикн;2
Михайлов;2004-10-26;Ифк;6
Попов;2002-11-16;ИнЗем;4
Васильев;2000-08-22;Ифк;6
Петров;2004-05-28;Фэи;5
Иванов;2006-09-22;Ифк;4
Петров;2002-06-23;Фэи;4
Васильев;2000-09-19;ИнЗем;3
Смирнов;2001-05-27;Фэи;1
Васильев;2003-02-25;Ифк;3
Петров;2002-11-26;ИнЗем;1
Попов;2000-12-19;Фэи;5
Васильев;2005-05-05;ИнЗем;2
Соколов;2006-07-04;Имикн;4
Соколов;2004-09-08;ИнЗем;4
Смирнов;2002-02-01;ИнЗем;5
Кузнецов;2001-02-05;Фэи;1
Васильев;2002-09-01;Ифк;1
Кузнецов;2005-09-05;Имикн;6
Смирнов;2004-12-07;ИФиЖ;1
Кузнецов;2002-08-14;Имикн;5
Васильев;2003-02-26;Фэи;5
Михайлов;2005-10-21;Ифк;2
Смирнов;2006-12-07;Имикн;2
Васильев;2006-11-20;Фэи;4
Попов;2001-12-24;ИФиЖ;1
Васильев;2001-07-15;Имикн;3
Васильев;2006-08-15;Имикн;2
Иванов;2002-08-15;Ифк;3
Смирнов;2003-04-18;ИФиЖ;6
Попов;2000-10-09;Ифк;6
Смирнов;2003-02-15;Ифк;3
Васильев;2006-08-18;Ифк;6
Смирнов;2005-11-09;Имикн;4
Петров;2001-07-25;ИнЗем;2
Михайлов;2000-02-16;ИФиЖ;1
Петров;2000-12-25;Ифк;1
Иванов;2002-12-09;ИФиЖ;4
Михайлов;2004-02-28;Имикн;1
Васильев;2006-03-25;Ифк;5
Попов;2001-08-14;Имикн;6
Васильев;2004-03-06;Ифк;6
Васильев;2005-06-24;Имикн;5
Петров;2000-02-20;Имикн;3
Михайлов;2000-01-07;Имикн;3
Михайлов;2006-04-21;ИнЗем;5
Петров;2003-02-22;ИФиЖ;4
Попов;2003-11-14;Фэи;4
Смирнов;2004-07-26;Ифк;3
Попов;2000-02-05;ИнЗем;4
Петров;2002-04-21;Имикн;2
Кузнецов;2000-12-12;Фэи;4
Попов;2003-07-11;ИнЗем;2
Петров;2004-02-20;ИнЗем;1
Иванов;2004-08-14;Имикн;1
Соколов;2005-06-21;Имикн;1
Иванов;2004-06-25;ИнЗем;1
Смирнов;2001-11-25;Ифк;3
Иванов;2001-04-28;Имикн;5
Иванов;2002-07-25;Имикн;3
Смирнов;2003-09-22;ИнЗем;2
Кузнецов;2003-06-28;ИФиЖ;4
Иванов;2002-07-14;Ифк;6
Петров;2003-01-10;Фэи;3
Михайлов;2006-03-05;Фэи;3
Иванов;2005-06-04;ИФиЖ;3
Смирнов;2004-10-11;Ифк;3
Иванов;2000-12-18;ИнЗем;6
Иванов;2003-07-18;ИнЗем;2
Васильев;2006-01-24;ИФиЖ;2
Попов;2004-09-11;Имикн;2
Михайлов;2003-03-10;Ифк;5
Соколов;2000-07-09;Имикн;6
Михайлов;2000-05-21;ИФиЖ;2
Кузнецов;2000-05-25;Ифк;5
Васильев;2000-12-03;ИФиЖ;2
Кузнецов;2005-01-28;Фэи;6
Соколов;2000-06-15;Имикн;2
Кузнецов;2003-02-13;Ифк;6
Михайлов;2005-11-27;Фэи;1
Петров;2003-12-23;ИнЗем;1
Попов;2000-12-23;Имикн;5
Васильев;2001-10-01;ИнЗем;1
Смирнов;2004-12-12;Ифк;1
Кузнецов;2005-05-05;Ифк;3
Попов;2000-02-06;ИФиЖ;2
Смирнов;2002-06-09;Имикн;2
Кузнецов;2005-06-08;ИнЗем;3
Васильев;2002-07-02;Фэи;2
Михайлов;2000-11-10;ИФиЖ;5
Соколов;2006-02-21;Фэи;2
Соколов;2003-09-07;Имикн;4
Попов;2002-05-08;ИФиЖ;4
Попов;2004-03-03;Фэи;6
Михайлов;2006-12-13;ИнЗем;4
Попов;2005-10-05;Фэи;4
Иванов;2000-01-11;Фэи;6
Васильев;2003-05-14;ИнЗем;4
Попов;2004-04-21;Ифк;4
Петров;2004-03-16;ИнЗем;6
Иванов;2004-10-06;Фэи;5
Михайлов;2006-01-09;Ифк;4
Михайлов;2002-12-02;Имикн;1
Петров;2002-07-26;ИФиЖ;1
Кузнецов;2001-04-13;Имикн;2
Соколов;2006-08-17;ИнЗем;5
Иванов;2001-07-18;ИнЗем;4
Михайлов;2003-10-27;Имикн;1
Михайлов;2002-11-19;Имикн;1
Смирнов;2006-08-23;Ифк;6
Попов;2006-10-15;Имикн;6
Попов;2003-11-06;Имикн;6
Михайлов;2005-04-28;Ифк;6
Попов;2001-02-10;Фэи;3
Кузнецов;2004-01-15;ИнЗем;1
Михайлов;2004-04-13;Фэи;3
Попов;2004-12-10;ИФиЖ;3
Михайлов;2005-01-14;ИФиЖ;4
Петров;2005-10-05;Фэи;3
Михайлов;2006-06-26;ИнЗем;2
Васильев;2004-12-27;ИнЗем;4
Петров;2006-05-16;Ифк;6
Васильев;2006-04-05;Ифк;6
Михайлов;2006-09-19;ИФиЖ;4
Петров;2003-10-15;Имикн;3
Иванов;2006-04-28;Ифк;6
